geo,indic_code,indicator,year,value
CY,GDEATHRT,Crude Death Rate,1995,7.6
CY,GDEATHRT,Crude Death Rate,1996,7.5
CY,GDEATHRT,Crude Death Rate,1997,7.7
CY,GDEATHRT,Crude Death Rate,1998,8.0
CY,GDEATHRT,Crude Death Rate,1999,7.4
CY,GDEATHRT,Crude Death Rate,2000,7.7
CY,GDEATHRT,Crude Death Rate,2001,6.9
CY,GDEATHRT,Crude Death Rate,2002,7.3
CY,GDEATHRT,Crude Death Rate,2003,7.2
CY,GDEATHRT,Crude Death Rate,2004,7.2
CY,GDEATHRT,Crude Death Rate,2005,7.3
CY,GDEATHRT,Crude Death Rate,2006,6.8
CY,GDEATHRT,Crude Death Rate,2007,7.0
CY,GDEATHRT,Crude Death Rate,2008,6.6
CY,GDEATHRT,Crude Death Rate,2009,6.4
CY,GDEATHRT,Crude Death Rate,2010,6.2
CY,GDEATHRT,Crude Death Rate,2011,6.5
CY,GDEATHRT,Crude Death Rate,2012,6.6
CY,GDEATHRT,Crude Death Rate,2013,6.0
CY,GDEATHRT,Crude Death Rate,2014,6.3
CY,GDEATHRT,Crude Death Rate,2015,6.8
CY,GDEATHRT,Crude Death Rate,2016,6.3
CY,GDEATHRT,Crude Death Rate,2017,6.9
CY,GDEATHRT,Crude Death Rate,2018,6.5
CY,GDEATHRT,Crude Death Rate,2019,7.0
CY,GDEATHRT,Crude Death Rate,2020,7.1
CY,GDEATHRT,Crude Death Rate,2021,7.8
CY,GDEATHRT,Crude Death Rate,2022,7.8
CY,GDEATHRT,Crude Death Rate,2023,7.0
CY,GDEATHRT,Crude Death Rate,2024,6.9
CY,JAN,Population on 1 January,1960,572000.0
CY,JAN,Population on 1 January,1961,573566.0
CY,JAN,Population on 1 January,1962,575900.0
CY,JAN,Population on 1 January,1963,578900.0
CY,JAN,Population on 1 January,1964,585500.0
CY,JAN,Population on 1 January,1965,588400.0
CY,JAN,Population on 1 January,1966,593200.0
CY,JAN,Population on 1 January,1967,597100.0
CY,JAN,Population on 1 January,1968,601800.0
CY,JAN,Population on 1 January,1969,606800.0
CY,JAN,Population on 1 January,1970,612000.0
CY,JAN,Population on 1 January,1971,616900.0
CY,JAN,Population on 1 January,1972,623100.0
CY,JAN,Population on 1 January,1973,631778.0
CY,JAN,Population on 1 January,1974,637800.0
CY,JAN,Population on 1 January,1975,505700.0
CY,JAN,Population on 1 January,1976,497879.0
CY,JAN,Population on 1 January,1977,497600.0
CY,JAN,Population on 1 January,1978,498000.0
CY,JAN,Population on 1 January,1979,501300.0
CY,JAN,Population on 1 January,1980,505800.0
CY,JAN,Population on 1 January,1981,512300.0
CY,JAN,Population on 1 January,1982,522845.0
CY,JAN,Population on 1 January,1983,524623.0
CY,JAN,Population on 1 January,1984,531518.0
CY,JAN,Population on 1 January,1985,538397.0
CY,JAN,Population on 1 January,1986,544605.0
CY,JAN,Population on 1 January,1987,550888.0
CY,JAN,Population on 1 January,1988,556584.0
CY,JAN,Population on 1 January,1989,562693.0
CY,JAN,Population on 1 January,1990,572655.0
CY,JAN,Population on 1 January,1991,587141.0
CY,JAN,Population on 1 January,1992,603069.0
CY,JAN,Population on 1 January,1993,619231.0
CY,JAN,Population on 1 January,1994,632944.0
CY,JAN,Population on 1 January,1995,645399.0
CY,JAN,Population on 1 January,1996,656333.0
CY,JAN,Population on 1 January,1997,666313.0
CY,JAN,Population on 1 January,1998,675215.0
CY,JAN,Population on 1 January,1999,682862.0
CY,JAN,Population on 1 January,2000,690497.0
CY,JAN,Population on 1 January,2001,697549.0
CY,JAN,Population on 1 January,2002,705539.0
CY,JAN,Population on 1 January,2003,713720.0
CY,JAN,Population on 1 January,2004,722893.0
CY,JAN,Population on 1 January,2005,733067.0
CY,JAN,Population on 1 January,2006,744013.0
CY,JAN,Population on 1 January,2007,757916.0
CY,JAN,Population on 1 January,2008,776333.0
CY,JAN,Population on 1 January,2009,796930.0
CY,JAN,Population on 1 January,2010,819140.0
CY,JAN,Population on 1 January,2011,839751.0
CY,JAN,Population on 1 January,2012,862011.0
CY,JAN,Population on 1 January,2013,862854.0
CY,JAN,Population on 1 January,2014,860032.0
CY,JAN,Population on 1 January,2015,860846.0
CY,JAN,Population on 1 January,2016,863764.0
CY,JAN,Population on 1 January,2017,869878.0
CY,JAN,Population on 1 January,2018,878601.0
CY,JAN,Population on 1 January,2019,890194.0
CY,JAN,Population on 1 January,2020,902429.0
CY,JAN,Population on 1 January,2021,914476.0
CY,JAN,Population on 1 January,2022,929764.0
CY,JAN,Population on 1 January,2023,949084.0
CY,JAN,Population on 1 January,2024,966365.0
CY,LBIRTH,Live births,1961,15059.0
CY,LBIRTH,Live births,1962,14787.0
CY,LBIRTH,Live births,1963,14602.0
CY,LBIRTH,Live births,1964,14224.0
CY,LBIRTH,Live births,1965,13707.0
CY,LBIRTH,Live births,1966,13250.0
CY,LBIRTH,Live births,1967,12788.0
CY,LBIRTH,Live births,1968,12403.0
CY,LBIRTH,Live births,1969,12046.0
CY,LBIRTH,Live births,1970,11801.0
CY,LBIRTH,Live births,1971,11641.0
CY,LBIRTH,Live births,1972,11620.0
CY,LBIRTH,Live births,1973,11600.0
CY,LBIRTH,Live births,1974,8593.0
CY,LBIRTH,Live births,1975,8040.0
CY,LBIRTH,Live births,1976,9295.0
CY,LBIRTH,Live births,1977,9108.0
CY,LBIRTH,Live births,1978,9382.0
CY,LBIRTH,Live births,1979,9899.0
CY,LBIRTH,Live births,1980,10383.0
CY,LBIRTH,Live births,1981,10099.0
CY,LBIRTH,Live births,1982,10840.0
CY,LBIRTH,Live births,1983,10900.0
CY,LBIRTH,Live births,1984,11005.0
CY,LBIRTH,Live births,1985,10568.0
CY,LBIRTH,Live births,1986,10691.0
CY,LBIRTH,Live births,1987,10337.0
CY,LBIRTH,Live births,1988,10752.0
CY,LBIRTH,Live births,1989,10273.0
CY,LBIRTH,Live births,1990,10622.0
CY,LBIRTH,Live births,1991,10442.0
CY,LBIRTH,Live births,1992,11372.0
CY,LBIRTH,Live births,1993,10514.0
CY,LBIRTH,Live births,1994,10379.0
CY,LBIRTH,Live births,1995,9869.0
CY,LBIRTH,Live births,1996,9638.0
CY,LBIRTH,Live births,1997,9275.0
CY,LBIRTH,Live births,1998,8879.0
CY,LBIRTH,Live births,1999,8505.0
CY,LBIRTH,Live births,2000,8447.0
CY,LBIRTH,Live births,2001,8167.0
CY,LBIRTH,Live births,2002,7883.0
CY,LBIRTH,Live births,2003,8088.0
CY,LBIRTH,Live births,2004,8309.0
CY,LBIRTH,Live births,2005,8243.0
CY,LBIRTH,Live births,2006,8731.0
CY,LBIRTH,Live births,2007,8575.0
CY,LBIRTH,Live births,2008,9205.0
CY,LBIRTH,Live births,2009,9608.0
CY,LBIRTH,Live births,2010,9801.0
CY,LBIRTH,Live births,2011,9622.0
CY,LBIRTH,Live births,2012,10161.0
CY,LBIRTH,Live births,2013,9341.0
CY,LBIRTH,Live births,2014,9258.0
CY,LBIRTH,Live births,2015,9170.0
CY,LBIRTH,Live births,2016,9455.0
CY,LBIRTH,Live births,2017,9229.0
CY,LBIRTH,Live births,2018,9329.0
CY,LBIRTH,Live births,2019,9548.0
CY,LBIRTH,Live births,2020,9930.0
CY,LBIRTH,Live births,2021,10309.0
CY,LBIRTH,Live births,2022,10197.0
CY,LBIRTH,Live births,2023,10241.0
CY,LBIRTH,Live births,2024,9766.0
CY,NATGROWRT,Natural Change Rate,1961,15.4
CY,NATGROWRT,Natural Change Rate,1962,15.0
CY,NATGROWRT,Natural Change Rate,1963,14.6
CY,NATGROWRT,Natural Change Rate,1964,13.7
CY,NATGROWRT,Natural Change Rate,1965,12.9
CY,NATGROWRT,Natural Change Rate,1966,12.2
CY,NATGROWRT,Natural Change Rate,1967,11.4
CY,NATGROWRT,Natural Change Rate,1968,10.7
CY,NATGROWRT,Natural Change Rate,1969,10.0
CY,NATGROWRT,Natural Change Rate,1970,9.4
CY,NATGROWRT,Natural Change Rate,1971,9.1
CY,NATGROWRT,Natural Change Rate,1972,8.9
CY,NATGROWRT,Natural Change Rate,1973,8.7
CY,NATGROWRT,Natural Change Rate,1974,4.7
CY,NATGROWRT,Natural Change Rate,1975,8.1
CY,NATGROWRT,Natural Change Rate,1976,10.1
CY,NATGROWRT,Natural Change Rate,1977,9.2
CY,NATGROWRT,Natural Change Rate,1978,10.4
CY,NATGROWRT,Natural Change Rate,1979,11.3
CY,NATGROWRT,Natural Change Rate,1980,11.1
CY,NATGROWRT,Natural Change Rate,1981,11.1
CY,NATGROWRT,Natural Change Rate,1982,12.3
CY,NATGROWRT,Natural Change Rate,1983,12.1
CY,NATGROWRT,Natural Change Rate,1984,12.6
CY,NATGROWRT,Natural Change Rate,1985,11.0
CY,NATGROWRT,Natural Change Rate,1986,11.2
CY,NATGROWRT,Natural Change Rate,1987,9.8
CY,NATGROWRT,Natural Change Rate,1988,10.5
CY,NATGROWRT,Natural Change Rate,1989,9.6
CY,NATGROWRT,Natural Change Rate,1990,10.0
CY,NATGROWRT,Natural Change Rate,1991,9.0
CY,NATGROWRT,Natural Change Rate,1992,10.1
CY,NATGROWRT,Natural Change Rate,1993,9.1
CY,NATGROWRT,Natural Change Rate,1994,8.5
CY,NATGROWRT,Natural Change Rate,1995,7.6
CY,NATGROWRT,Natural Change Rate,1996,7.1
CY,NATGROWRT,Natural Change Rate,1997,6.1
CY,NATGROWRT,Natural Change Rate,1998,5.1
CY,NATGROWRT,Natural Change Rate,1999,5.0
CY,NATGROWRT,Natural Change Rate,2000,4.5
CY,NATGROWRT,Natural Change Rate,2001,4.8
CY,NATGROWRT,Natural Change Rate,2002,3.8
CY,NATGROWRT,Natural Change Rate,2003,4.0
CY,NATGROWRT,Natural Change Rate,2004,4.2
CY,NATGROWRT,Natural Change Rate,2005,3.8
CY,NATGROWRT,Natural Change Rate,2006,4.8
CY,NATGROWRT,Natural Change Rate,2007,4.2
CY,NATGROWRT,Natural Change Rate,2008,5.1
CY,NATGROWRT,Natural Change Rate,2009,5.5
CY,NATGROWRT,Natural Change Rate,2010,5.7
CY,NATGROWRT,Natural Change Rate,2011,4.8
CY,NATGROWRT,Natural Change Rate,2012,5.2
CY,NATGROWRT,Natural Change Rate,2013,4.9
CY,NATGROWRT,Natural Change Rate,2014,4.5
CY,NATGROWRT,Natural Change Rate,2015,3.8
CY,NATGROWRT,Natural Change Rate,2016,4.6
CY,NATGROWRT,Natural Change Rate,2017,3.7
CY,NATGROWRT,Natural Change Rate,2018,4.0
CY,NATGROWRT,Natural Change Rate,2019,3.7
CY,NATGROWRT,Natural Change Rate,2020,3.9
